Actual;Prediction;SHAP Precision;SHAP Recall;SHAP Single Explanation Precision;SHAP Single Explanation Recall;LIME Precision;LIME Recall;LIME Single Explanation Precision;LIME Single Explanation Recall;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
143;138.0;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.77;1.;0.;1.;0.
273;369.5;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.7666666666666666;1.;0.;1.;0.
13;26.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7857142857142858;1.;0.;1.;0.
302;296.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.;0.;1.;0.
728;797.0;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.8;1.;0.;1.;0.
272;209.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
97;317.3333333333333;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8833333333333334;1.;0.;1.;0.
131;129.16666666666666;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.73;1.;0.;1.;0.
509;458.3333333333333;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
45;137.16666666666666;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.8142857142857143;1.;0.;1.;0.
39;35.666666666666664;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.725;1.;0.;1.;0.
109;153.16666666666666;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7875;1.;0.;1.;0.
306;301.0;1.0;0.6;1.0;0.5999999999999999;1.0;0.8;1.0;0.76;1.;0.;1.;0.
46;10.5;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.7999999999999999;1.;0.;1.;0.
114;106.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8111111111111112;1.;0.;1.;0.
202;191.4;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9;1.;0.;1.;0.
239;209.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7333333333333334;1.;0.;1.;0.
489;299.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.8400000000000001;1.;0.;1.;0.
164;78.6;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;1.;0.;1.;0.
69;68.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.725;1.;0.;1.;0.
269;263.4;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.8181818181818182;1.0;0.7545454545454546;1.;0.;1.;0.
192;161.33333333333334;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8111111111111111;1.;0.;1.;0.
45;137.16666666666666;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7857142857142858;1.;0.;1.;0.
143;162.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7999999999999999;1.;0.;1.;0.
480;546.5;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7375;1.;0.;1.;0.
47;56.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7777777777777778;1.;0.;1.;0.
418;402.5;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.8181818181818182;1.0;0.7454545454545455;1.;0.;1.;0.
119;145.33333333333334;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.9166666666666667;1.;0.;1.;0.
150;149.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7;1.;0.;1.;0.
154;133.0;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.7700000000000001;1.;0.;1.;0.
151;265.3333333333333;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
161;156.33333333333334;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.7888888888888888;1.;0.;1.;0.
86;171.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.757142857142857;1.;0.;1.;0.
640;667.6;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8833333333333332;1.;0.;1.;0.
59;43.16666666666666;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.7833333333333334;1.;0.;1.;0.
215;245.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.6;1.;0.;1.;0.
171;228.0;1.0;0.625;1.0;0.625;1.0;0.75;1.0;0.75;1.;0.;1.;0.
494;532.8333333333334;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.7666666666666666;1.;0.;1.;0.
330;448.3333333333333;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6888888888888889;1.;0.;1.;0.
676;609.3333333333334;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7714285714285714;1.;0.;1.;0.
10;33.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.9;1.;0.;1.;0.
385;338.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.7777777777777778;1.;0.;1.;0.
379;454.0;1.0;1.0;1.0;1.0;1.0;0.6;1.0;0.74;1.;0.;1.;0.
61;113.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.7777777777777778;1.;0.;1.;0.
64;63.0;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.5714285714285714;1.0;0.7285714285714285;1.;0.;1.;0.
59;32.8;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;1.0;0.8;1.;0.;1.;0.
5;9.333333333333334;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.7875;1.;0.;1.;0.
3;7.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7375;1.;0.;1.;0.
108;102.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7285714285714285;1.;0.;1.;0.
272;252.3333333333333;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.71;1.;0.;1.;0.
250;291.3333333333333;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8428571428571429;1.;0.;1.;0.
6;4.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7666666666666667;1.;0.;1.;0.
5;17.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8;1.;0.;1.;0.
7;13.333333333333334;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
126;153.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8;1.;0.;1.;0.
220;257.8;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;1.;0.;1.;0.
23;79.16666666666667;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8833333333333332;1.;0.;1.;0.
146;149.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7666666666666667;1.;0.;1.;0.
29;25.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.711111111111111;1.;0.;1.;0.
54;56.5;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.6888888888888889;1.;0.;1.;0.
317;278.6666666666667;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.8714285714285713;1.;0.;1.;0.
177;239.8;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.7444444444444445;1.;0.;1.;0.
280;289.3333333333333;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.77;1.;0.;1.;0.
121;112.0;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7545454545454546;1.;0.;1.;0.
309;309.75;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7625;1.;0.;1.;0.
856;879.4;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.7333333333333334;1.;0.;1.;0.
119;78.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.8111111111111111;1.;0.;1.;0.
366;367.8333333333333;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.85;1.;0.;1.;0.
108;140.5;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.75;1.;0.;1.;0.
303;349.8333333333333;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6666666666666666;1.0;0.6888888888888889;1.;0.;1.;0.
86;67.66666666666667;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7428571428571428;1.;0.;1.;0.
225;197.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.7833333333333334;1.;0.;1.;0.
282;286.3333333333333;1.0;0.75;1.0;0.75;1.0;0.625;1.0;0.725;1.;0.;1.;0.
3;7.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7375;1.;0.;1.;0.
15;8.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.875;1.;0.;1.;0.
248;292.0;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.74;1.;0.;1.;0.
30;23.6;1.0;0.625;1.0;0.625;1.0;0.75;1.0;0.675;1.;0.;1.;0.
9;20.4;1.0;0.625;1.0;0.625;1.0;0.75;1.0;0.725;1.;0.;1.;0.
26;74.33333333333333;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7888888888888889;1.;0.;1.;0.
56;58.2;1.0;0.625;1.0;0.625;1.0;0.875;1.0;0.7375;1.;0.;1.;0.
265;206.25;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7714285714285715;1.;0.;1.;0.
26;56.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.76;1.;0.;1.;0.
21;19.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8428571428571429;1.;0.;1.;0.
141;124.33333333333331;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7125;1.;0.;1.;0.
86;82.33333333333333;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8142857142857143;1.;0.;1.;0.
150;109.75;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7625;1.;0.;1.;0.
3;8.166666666666666;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;1.0;1.0;0.8;1.;0.;1.;0.
27;42.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.7;1.;0.;1.;0.
111;115.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.8;1.;0.;1.;0.
83;47.75;1.0;0.8;1.0;0.8;1.0;0.9;1.0;0.78;1.;0.;1.;0.
33;31.33333333333333;1.0;0.875;1.0;0.875;1.0;0.625;1.0;0.65;1.;0.;1.;0.
877;851.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7888888888888889;1.;0.;1.;0.
39;37.0;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.825;1.;0.;1.;0.
3;4.5;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.725;1.;0.;1.;0.
4;4.166666666666667;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.76;1.;0.;1.;0.
473;353.0;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.78;1.;0.;1.;0.
18;33.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8285714285714285;1.;0.;1.;0.
809;786.0;1.0;0.75;1.0;0.75;1.0;1.0;1.0;0.8625;1.;0.;1.;0.
178;179.8;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777779;1.;0.;1.;0.
47;37.333333333333336;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;1.0;0.8;1.;0.;1.;0.
106;34.5;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.8;1.;0.;1.;0.
207;213.66666666666663;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.7333333333333333;1.;0.;1.;0.
369;181.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.7428571428571428;1.;0.;1.;0.
468;493.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7125;1.;0.;1.;0.
124;145.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8111111111111111;1.;0.;1.;0.
8;1.5;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.775;1.;0.;1.;0.
188;242.0;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.79;1.;0.;1.;0.
158;196.3333333333333;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.;0.;1.;0.
262;244.0;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.77;1.;0.;1.;0.
243;98.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.7142857142857142;1.;0.;1.;0.
33;25.75;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9000000000000001;1.;0.;1.;0.
3;5.75;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
108;122.75;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.7499999999999999;1.;0.;1.;0.
379;380.0;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.72;1.;0.;1.;0.
562;563.3333333333334;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.75;1.;0.;1.;0.
282;322.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7125;1.;0.;1.;0.
240;236.5;1.0;0.75;1.0;0.75;1.0;0.625;1.0;0.7375;1.;0.;1.;0.
2;5.25;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.7857142857142856;1.;0.;1.;0.
233;252.3333333333333;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.72;1.;0.;1.;0.
176;193.5;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;1.0;0.7999999999999999;1.;0.;1.;0.
203;182.6;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7714285714285715;1.;0.;1.;0.
266;248.4;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333333;1.;0.;1.;0.
29;17.4;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7125;1.;0.;1.;0.
12;8.0;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.8625;1.;0.;1.;0.
29;35.333333333333336;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
389;330.8333333333333;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.5714285714285714;1.0;0.7428571428571428;1.;0.;1.;0.
461;425.8333333333333;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.711111111111111;1.;0.;1.;0.
159;218.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.711111111111111;1.;0.;1.;0.
2;4.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7555555555555555;1.;0.;1.;0.
98;84.0;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7727272727272727;1.;0.;1.;0.
367;380.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7875;1.;0.;1.;0.
42;34.5;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7555555555555556;1.;0.;1.;0.
22;39.8;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7777777777777778;1.;0.;1.;0.
67;29.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7857142857142856;1.;0.;1.;0.
353;393.25;1.0;0.8;1.0;0.8;1.0;1.0;1.0;0.9199999999999999;1.;0.;1.;0.
314;247.3333333333333;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
8;12.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7714285714285714;1.;0.;1.;0.
582;397.8;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8166666666666667;1.;0.;1.;0.
124;212.0;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.75;1.;0.;1.;0.
141;170.33333333333334;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.7700000000000001;1.;0.;1.;0.
496;479.6666666666667;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.7571428571428571;1.;0.;1.;0.
306;280.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8111111111111112;1.;0.;1.;0.
170;147.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7555555555555555;1.;0.;1.;0.
7;14.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.5;1.0;0.7666666666666667;1.;0.;1.;0.
242;247.75;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.7222222222222222;1.;0.;1.;0.
247;263.4;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7363636363636364;1.;0.;1.;0.
322;364.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.5714285714285714;1.0;0.757142857142857;1.;0.;1.;0.
414;411.3333333333333;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7428571428571429;1.;0.;1.;0.
185;238.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;1.0;1.0;0.8;1.;0.;1.;0.
251;139.16666666666666;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8600000000000001;1.;0.;1.;0.
204;190.4;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.725;1.;0.;1.;0.
31;19.25;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.8285714285714285;1.;0.;1.;0.
185;168.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7571428571428571;1.;0.;1.;0.
208;189.25;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6666666666666666;1.0;0.7777777777777778;1.;0.;1.;0.
71;245.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7125;1.;0.;1.;0.
30;13.5;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.775;1.;0.;1.;0.
886;842.4;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7444444444444445;1.;0.;1.;0.
15;17.2;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.8333333333333334;1.0;0.7333333333333333;1.;0.;1.;0.
1;1.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.85;1.;0.;1.;0.
243;194.5;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.8099999999999999;1.;0.;1.;0.
672;685.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
179;181.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7444444444444445;1.;0.;1.;0.
132;195.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8;1.;0.;1.;0.
31;27.8;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.8181818181818182;1.0;0.7545454545454546;1.;0.;1.;0.
17;14.0;1.0;0.875;1.0;0.875;1.0;1.0;1.0;0.8375;1.;0.;1.;0.
140;145.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.7428571428571429;1.;0.;1.;0.
1;1.8333333333333333;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.72;1.;0.;1.;0.
134;226.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.6666666666666667;1.;0.;1.;0.
495;456.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9;1.;0.;1.;0.
197;199.6;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6666666666666666;1.0;0.7444444444444445;1.;0.;1.;0.
54;168.66666666666666;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8166666666666667;1.;0.;1.;0.
585;662.8333333333334;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7;1.;0.;1.;0.
178;167.75;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.74;1.;0.;1.;0.
39;86.16666666666667;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.8888888888888888;1.0;0.788888888888889;1.;0.;1.;0.
258;284.4;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7375;1.;0.;1.;0.
46;38.0;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8;1.;0.;1.;0.
437;414.1666666666667;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.7888888888888889;1.;0.;1.;0.
155;164.5;1.0;0.8;1.0;0.8;1.0;0.9;1.0;0.8;1.;0.;1.;0.
335;258.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7666666666666666;1.;0.;1.;0.
236;191.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7666666666666666;1.;0.;1.;0.
8;11.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8125;1.;0.;1.;0.
21;27.666666666666668;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.8;1.;0.;1.;0.
6;3.5;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;1.0;1.0;0.8285714285714285;1.;0.;1.;0.
94;163.0;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.7;1.;0.;1.;0.
93;101.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7714285714285714;1.;0.;1.;0.
3;7.2;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.6833333333333333;1.;0.;1.;0.
22;17.5;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.;0.;1.;0.
7;3.4;1.0;0.625;1.0;0.625;1.0;0.75;1.0;0.75;1.;0.;1.;0.
77;87.6;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8;1.;0.;1.;0.
254;279.25;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.6888888888888889;1.;0.;1.;0.
314;290.1666666666667;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.7833333333333333;1.;0.;1.;0.
420;393.1666666666667;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.76;1.;0.;1.;0.
56;37.0;1.0;0.75;1.0;0.75;1.0;1.0;1.0;0.825;1.;0.;1.;0.
390;380.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.75;1.;0.;1.;0.
255;268.4;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.7666666666666666;1.;0.;1.;0.
569;536.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.775;1.;0.;1.;0.
149;157.5;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.72;1.;0.;1.;0.
77;135.0;1.0;0.625;1.0;0.625;1.0;0.875;1.0;0.8125;1.;0.;1.;0.
219;156.25;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;1.0;0.9666666666666668;1.;0.;1.;0.
85;106.5;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.75;1.;0.;1.;0.
1;3.25;1.0;0.5714285714285714;1.0;0.5714285714285714;1.0;0.7142857142857143;1.0;0.6714285714285715;1.;0.;1.;0.
450;291.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.8;1.;0.;1.;0.
231;177.8;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
4;8.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.6625;1.;0.;1.;0.
154;145.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.6857142857142857;1.;0.;1.;0.
1;1.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7857142857142857;1.;0.;1.;0.
407;384.8;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.8166666666666667;1.;0.;1.;0.
10;15.75;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;1.0;1.0;0.8857142857142858;1.;0.;1.;0.
108;84.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.6714285714285715;1.;0.;1.;0.
36;32.8;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.7833333333333332;1.;0.;1.;0.
12;10.166666666666666;1.0;0.5714285714285714;1.0;0.5714285714285714;1.0;0.8571428571428571;1.0;0.8;1.;0.;1.;0.
30;46.0;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.7142857142857143;1.;0.;1.;0.
106;68.75;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;1.0;1.0;0.9285714285714286;1.;0.;1.;0.
149;120.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8555555555555555;1.;0.;1.;0.
26;26.2;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.675;1.;0.;1.;0.
89;284.4;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7875;1.;0.;1.;0.
95;109.0;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.75;1.;0.;1.;0.
105;106.5;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7625;1.;0.;1.;0.
4;1.0;1.0;0.75;1.0;0.75;1.0;0.625;1.0;0.7;1.;0.;1.;0.
225;206.66666666666663;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.875;1.;0.;1.;0.
144;162.33333333333334;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.72;1.;0.;1.;0.
3;2.0;1.0;0.625;1.0;0.625;1.0;0.625;1.0;0.6875;1.;0.;1.;0.
187;163.66666666666666;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.71;1.;0.;1.;0.
217;175.6;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7625;1.;0.;1.;0.
414;390.6666666666667;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.74;1.;0.;1.;0.
652;662.1666666666666;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;1.;0.;1.;0.
