Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;SHAP Single Explanation Precision;SHAP Single Explanation Recall;LIME Precision;LIME Recall;LIME Single Explanation Precision;LIME Single Explanation Recall;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6666666666666667;0.9944444444444444;0.208955223880597;0.9848888888888888;0.0589107142857142
1;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.625;1.0;0.3;0.8304175279191995;0.7490469284160362;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;0.996031746031746;0.2794006159677801;0.9357142857142856;0.0139956832591393
1;1;0.5568181818181818;1.0;1.0;1.0;1.0;1.0;0.8;0.9;0.5799999999999998;0.7448979591836735;0.4176331643347543;1.0;0.5102040816326532
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;1.0;0.8833333333333332;0.65;0.8610866372980911;0.1736417033773861;0.8572178477690289;0.2141732283464566
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;0.8627335762134211;0.1602706917866799;0.8166975943293713;0.4889454142761661
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.575;0.9266621595663048;0.2609500241404695;0.2991667987810247;0.5256249009142314
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.5;0.7036269700226159;0.3475745648772433;1.0;0.0
1;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.5;0.95;0.25;0.8518450115528005;0.56442957417627;1.0;0.0
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.754417121180337;0.4020677286591191;1.0;0.0502222222222222
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.25;1.0;0.0;1.0;0.2275675675675675
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;0.95;0.19999999999999996;0.8995134030117187;0.3727620857447237;1.0;0.0
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.5;0.8742548308647574;0.4265931015301195;0.5319927316777711;0.5460084797092671
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.2;0.8236975569267819;0.3326817132523446;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.0;1.0;0.2896206156048675
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.2777777777777778;0.7960568508151459;0.3578764929023205;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.079165885660731;0.9365625;0.4005769430123064
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.45;0.9340243599953002;0.2319693123236033;0.9680617746504614;0.4672338071551863
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;0.95;0.3;0.8272862705662174;0.2704231624501567;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.375;0.9;0.0;1.0;0.1684024539877301
0;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.8;0.14545454545454545;0.7000184032849864;0.2414246591503309;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;1.0;0.2555555555555556;0.8349370186606095;0.187974430810809;1.0;0.0
1;1;0.995850622406639;0.75;1.0;0.75;1.0;1.0;0.75;0.9;0.375;0.8344058282637578;0.4652555396547967;1.0;0.0
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;1.0;0.3285714285714285;0.8697215743859952;0.391442803259336;1.0;0.0
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.34444444444444444;0.8428797921706942;0.3649012086101535;0.5754929730907506;0.3707367387498146
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.8892834242360674;0.4045620459594862;1.0;0.0565
0;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.625;1.0;0.2375;0.8528648767964304;0.7002272512914551;1.0;0.0
1;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.5;0.95;0.2625;0.721317125644;0.6685272616509288;1.0;0.0
1;1;0.995850622406639;0.75;1.0;0.75;1.0;1.0;1.0;1.0;0.425;0.8434296377875673;0.4049538139141367;1.0;0.0
1;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.625;1.0;0.2875;0.8723605203820134;0.2278636709467138;1.0;0.0
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.5;0.8833333333333334;0.5;0.9467941507311586;0.2660292463442069;0.8247916996952562;0.3504166006094876
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.85;0.2555555555555556;0.7692792312765505;0.3496686286221683;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.8333333333333333;0.22222222222222224;0.8066750200208148;0.2714765122780155;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.6666666666666667;0.9984126984126984;0.2937180762852405;1.0;0.1318115079365079
1;1;0.8838526912181303;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.95;0.2777777777777778;0.838941398511331;0.2565397354050453;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6666666666666667;0.8480005815080442;0.3449660786974219;1.0;0.2803670139202591
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.33333333333333337;0.6728355698592389;0.3493073704849723;0.5754929730907506;0.50720319096889
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.5666666666666667;0.9517273576097106;0.4133380715470267;1.0;0.1444717444717445
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;0.0;0.3753194029850747;0.1420837233731648
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.9;0.17272727272727273;0.6520859372530319;0.3121180179363315;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.6666666666666667;0.9928571428571428;0.3490523572613124;1.0;0.2156746031746031
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.5;1.0;0.0;0.4447283582089553;0.2505264752469291
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.3482587064676616;0.9924444444444444;0.1317777777777777
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.30000000000000004;0.8848412844296476;0.5246251436452265;0.5283255256563896;0.4231547363269511
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6399999999999999;0.7186937173271091;0.4081196659959529;1.0;0.0
1;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.75;1.0;0.275;0.7903415335524883;0.3739955475683498;1.0;0.0
0;1;0.796875;0.5;1.0;0.5;1.0;1.0;1.0;0.95;0.42857142857142855;0.7240475947978858;0.4413321661537694;0.5046727148570871;0.0960522875816993
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7;0.5446813493375953;0.4834104388801281;1.0;0.4931067961165049
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.75;0.7249929219329266;0.3277386968419992;0.4056444260256941;0.6090934107450627
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.7;0.6653936115796026;0.1847856140605598;1.0;0.6213626373626375
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.33333333333333337;0.8138742979261924;0.4201510105077816;0.6698278679594727;0.3605949247668992
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.5555555555555556;1.0;0.3666666666666667;0.7596735157342654;0.5637612114444887;0.6226604205251117;0.458399498909243
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6666666666666667;1.0;0.0734951456310679;0.926504854368932;0.2939805825242718
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.6361716335152618;0.1372664237865789;0.8166975943293713;0.5765602568974186
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;0.95;0.2777777777777778;0.6827935411938579;0.3295926394165412;0.5514300642904201;0.1630230660179001
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;0.8697268378756291;0.518104050721172;0.4743750990857686;0.4380207507618595
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;0.95;0.2777777777777778;0.5711897019109557;0.3814400846613374;0.4953588223267225;0.194737924026654
0;1;0.796875;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.21428571428571427;0.8101379171345484;0.4061821462443385;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.31111111111111117;0.8963024778597107;0.2832707185078743;0.965882467786021;0.1024598867390278
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;1.0;0.0413743736578382;0.9586256263421618;0.2068718682891911
0;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.3111111111111111;0.7214828841326235;0.298027859621728;1.0;0.0
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5599999999999999;0.6542425554837936;0.3953079637723001;1.0;0.0
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;0.95;0.30000000000000004;0.6302033509354961;0.3058850991068825;0.4953588223267225;0.1615204701292214
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7;0.4733833072781319;0.2580080166579624;1.0;0.6990329670329671
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;0.9;0.2857142857142857;0.8288186346491607;0.291934199034484;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.25;1.0;0.0;0.980325;0.11805
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.45454545454545453;1.0;0.19090909090909092;0.7041534712210772;0.3324006126760293;1.0;0.0
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;1.0;0.32222222222222224;0.6959259493583528;0.3666467228905077;0.6075013062541175;0.2565610644812369
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.7142857142857143;1.0;0.3428571428571428;0.7990268060234373;0.3828952040924054;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.3556444029850747;0.067441
1;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.75;1.0;0.2875;0.882719902189633;0.2461721975857764;1.0;0.0
1;1;0.7832310838445807;0.5;1.0;0.5;1.0;1.0;0.6363636363636364;0.95;0.14545454545454545;0.8124653627234761;0.3003068343625436;1.0;0.0
1;1;0.575;0.5;1.0;0.5;1.0;1.0;0.8181818181818182;1.0;0.18181818181818182;0.827660513687251;0.6342078427737092;1.0;0.0
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.7232918543022183;0.3351890715153143;0.2660677030755771;0.4960878087354466
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.45454545454545453;1.0;0.14545454545454545;0.9142936014078512;0.3340428662349562;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.30000000000000004;0.7667222493583907;0.3294664434199214;0.965882467786021;0.0910754548791358
1;1;0.796875;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.7142857142857143;1.0;0.24285714285714283;0.5231203356686952;0.2831465152304592;1.0;0.0
1;1;0.995850622406639;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.75;1.0;0.4;0.8670430389483252;0.2746708670209503;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.2;0.9132564280367494;0.3194897325460618;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.25;0.8202382969453454;0.2354308937844487;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.3125;0.9214393028846154;0.1402814421261557;1.0;0.1241962139423076
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.425646794150731;0.7659963658388855;0.3703076228130478
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.5;1.0;0.3724409448818896;0.6495833993905125;0.5256249009142314
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.24444444444444446;0.8626236200068441;0.3736019138190126;0.965882467786021;0.0910754548791358
0;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;0.95;0.2777777777777778;0.9758241758241758;0.2367340440705875;0.965882467786021;0.4308804716613827
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.75;1.0;0.1064116985376827;0.7028222130128471;0.5871716750860564
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.2777777777777778;0.8243872307680515;0.490478537497264;0.9454119484576337;0.1024598867390278
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.5555555555555556;0.95;0.2666666666666667;0.7718637973345668;0.3340861022388918;0.7196437901815125;0.1714432944343916
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.375;0.8141994790574085;0.2788565061110046;1.0;0.0
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7;0.3856744562685873;0.4159164270253555;1.0;0.7767032967032969
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.34444444444444444;0.8010982533319375;0.2940201216787298;0.9590589613432252;0.2096634615384615
1;1;0.6908517350157729;0.5;0.8888888888888888;0.5;0.888888888888889;1.0;0.4444444444444444;1.0;0.23333333333333334;0.7903194208621142;0.3792427076720151;0.4953588223267225;0.2149506284594656
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;1.0;0.0;0.9586256263421618;0.4345454545454545
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.6666666666666667;0.9944444444444444;0.4254660033167495;0.9924444444444444;0.0860119047619047
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.5;0.7858319657087938;0.5357157072778608;0.8700219173634223;0.389934247909733
1;1;0.96;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.4;0.6662261380323056;0.2244068152933194;0.3161276948590383;0.0074688796680498
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;0.875;0.9;0.325;0.9439707053432722;0.2236075355129402;0.9744494197203692;0.3909946236559141
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.7777777777777778;1.0;0.2666666666666667;0.8197008130842818;0.2419351092856519;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.875;0.95;0.3375;0.8175589596595585;0.4663737267585626;1.0;0.0965970552884615
0;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.625;0.95;0.3;0.7926391382914992;0.334515286639851;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.95;0.30000000000000004;0.8213618587149033;0.3197639887595501;0.9931764935572042;0.1024598867390278
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.3555555555555555;0.739033309031651;0.5029619298422874;0.5754929730907506;0.4130129223440358
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.45454545454545453;0.95;0.12727272727272726;0.7285872028157027;0.3506081105987954;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.14444444444444446;0.8546431202483721;0.3403916539628546;1.0;0.0
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.34444444444444444;0.8224183296833316;0.1892709567935542;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.625;0.95;0.25;0.8348044095221959;0.4019736444620045;1.0;0.0
0;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.7777777777777778;1.0;0.30000000000000004;0.7660597901606966;0.3823664265006224;0.6075013062541175;0.1614015011275284
0;1;0.796875;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.8571428571428571;1.0;0.41428571428571426;0.7780138351174077;0.3321619760213317;0.6285045361428153;0.0320174291938997
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;0.8;0.95;0.52;0.5715991123932822;0.4138276946534155;1.0;0.0
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.95;0.3333333333333333;0.7940025173064821;0.6415553323643646;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.6666666666666667;1.0;0.0;1.0;0.3356536014775292
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;1.0;0.17272727272727273;0.7586221880046702;0.5092035389626572;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.0413743736578382;1.0;0.1654974946313528
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.375;0.7481393434025593;0.3493570951271195;1.0;0.0
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.8181818181818182;1.0;0.18181818181818182;0.8843903607382153;0.4648196286370449;0.7333706328484395;0.2399664304364044
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.25;1.0;0.0;0.9274909090909093;0.2900363636363636
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.65;0.8263582966226138;0.1041850220264316;0.8779202279202278;0.1431265002131143
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.9;0.16363636363636364;0.8285872028157026;0.4608269864538498;1.0;0.0
0;1;0.5568181818181818;0.5;1.0;0.5;1.0;1.0;0.8;0.95;0.44000000000000006;0.5842915543080596;0.6318185574834331;0.204081632653061;0.3979591836734695
0;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.36363636363636365;0.95;0.19090909090909092;0.8078890951755445;0.2804755044608795;1.0;0.0
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;1.0;0.7086614173228346;0.2424628021448323;0.6426815938873025
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.4333333333333333;0.9968253968253968;0.0015873015873015;0.988385269121813;0.0696883852691218
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.0950318471337579;1.0;0.4189196988182211
1;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.625;1.0;0.2125;0.8470894417280026;0.6186483101288008;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.3875;0.8290609342474706;0.2819043714356523;1.0;0.1870192307692307
0;1;0.6908517350157729;0.5;0.8888888888888888;0.5;0.888888888888889;1.0;0.7777777777777778;1.0;0.2777777777777778;0.8080684332857478;0.326617825635553;0.4392875803630252;0.2044698694031759
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.9;0.32222222222222224;0.8599021500149768;0.2940201216787298;0.9727059742288168;0.1024598867390278
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.2777777777777778;0.8645802323754215;0.2160208059788471;0.905148433939432;0.0091562359525663
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.8373824794668161;0.2908562884015346;0.6333951886587424;0.5381149033309456
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.575;1.0;0.0592190889370932;0.9407809110629068;0.2368763557483731
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;0.9457837293114932;0.2287773729776315;0.5;0.52434853216006
1;1;0.6908517350157729;0.5;0.8888888888888888;0.5;0.888888888888889;1.0;0.7777777777777778;1.0;0.31111111111111117;0.7439851945406601;0.2939931114773681;0.4953588223267225;0.26419033319028
1;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.75;0.95;0.325;0.8064387176184223;0.2351438907269337;1.0;0.0
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;0.95;0.32222222222222224;0.7423896842730202;0.3918213524166684;0.6226604205251117;0.3940325345904464
0;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.2555555555555556;0.8349071973480272;0.2566964507828247;1.0;0.0
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;0.95;0.2857142857142857;0.851040856871383;0.3763903176186151;1.0;0.0
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.56;0.5684480430771222;0.5015745888915705;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.2666666666666667;0.878883010072596;0.2005866049617654;0.9727059742288168;0.0910754548791358
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.65;1.0;0.2660292463442069;0.8247916996952562;0.5256249009142314
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.5999999999999999;1.0;0.417910447761194;1.0;0.0696883852691218
0;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;0.95;0.2888888888888889;0.71284264747164;0.3414748517185159;0.4953588223267225;0.1466460689534504
0;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.5166666666666666;0.8798300818124607;0.3787944635089511;0.3926439232409381;0.0267931238885595
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.0;0.904968152866242;0.3325980022607795
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.72;0.4851635988892473;0.4123852642485675;1.0;0.4383171521035598
1;1;0.796875;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;1.0;1.0;0.42857142857142855;0.7976772884386256;0.3780691720672459;0.442756804214223;0.0960522875816993
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.4666666666666666;0.996031746031746;0.208955223880597;1.0;0.1444717444717445
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.4444444444444444;0.9;0.30000000000000004;0.6625129746323858;0.1888387814659725;1.0;0.0
1;1;0.995850622406639;0.75;1.0;0.75;1.0;1.0;0.75;0.95;0.375;0.8656700230753094;0.400871789691814;1.0;0.0
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.9467941507311586;0.2128233970753655;0.6333951886587424;0.35873614057471
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.9;0.6666666666666667;0.968181818181818;0.0509090909090909;0.9160865996306176;0.503480402216294
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.85;0.32222222222222224;0.9568165337200868;0.2408245461447942;0.9590589613432252;0.30306686777275
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6599999999999999;0.6653936115796026;0.3001806839479856;1.0;0.3835275080906149
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.3375;0.95035835041318;0.1470533102275439;0.9744494197203692;0.3121209786421498
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;1.0;0.37142857142857133;0.5435306346879603;0.2945986958311495;0.5046727148570871;0.0320174291938997
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;0.0841962264150943;0.3753194029850747;0.1263627138571924
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.45454545454545453;1.0;0.18181818181818182;0.7544871200685793;0.4092035389626572;1.0;0.0
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.35;0.7539458779106356;0.332447964726822;1.0;0.0
0;1;0.575;0.5;1.0;0.5;1.0;1.0;0.6363636363636364;1.0;0.20909090909090908;0.584900173679286;0.5067294467035401;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.9;0.6666666666666667;0.978083028083028;0.2149381298635029;0.9848888888888888;0.1055307539682539
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.7180167777535271;0.2747859089778335;0.6099939430648091;0.5248282426235182
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;0.95;0.32222222222222224;0.9492941521230422;0.3597692837930061;0.9241187471515456;0.0091562359525663
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6666666666666667;1.0;0.0413743736578382;0.9586256263421618;0.2068718682891911
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.8232232885812181;0.2661476249451101;1.0;0.0565
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;1.0;0.0;0.9365625;0.3958294283036551
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.375;0.929096225897834;0.0996547462635165;0.9616741295805538;0.1491343287747298
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.875;0.95;0.3;0.7788395589645762;0.2821913744931674;1.0;0.1241962139423076
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;1.0;0.0;0.9365625;0.5936363636363636
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.85;0.14545454545454545;0.7612910702825096;0.4065258609971404;1.0;0.0
